memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
3709,2,Lord Speaker,1072,2011-09-05T00:00:00,2016-08-31T00:00:00,,
3709,2,Convenor of the Crossbench Peers,1076,2007-11-06T00:00:00,2011-09-04T00:00:00,,
3787,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,2019-10-03T00:00:00,,
3787,2,Deputy Chairman of Committees (Lords),1092,2014-10-14T00:00:00,2019-10-03T00:00:00,,
3808,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,2022-03-11T00:00:00,,
3808,2,Deputy Chairman of Committees (Lords),1092,2015-07-08T00:00:00,2022-03-11T00:00:00,,
3839,2,"Co-Chair, Conservative Party",764,2010-05-12T00:00:00,2012-09-04T00:00:00,,
3842,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,,,
3842,2,Deputy Chairman of Committees (Lords),1092,2015-06-17T00:00:00,,,
3863,2,Deputy Chairman of Committees (Lords),1092,2012-05-16T00:00:00,2016-07-06T00:00:00,,
3867,2,Convenor of the Crossbench Peers,1076,2019-10-01T00:00:00,2023-04-27T00:00:00,,
3899,1,Speaker of the House of Commons,817,2000-10-23T00:00:00,2009-06-22T00:00:00,,
3899,1,Deputy Speaker (First Deputy Chairman of Ways and Means),777,1997-05-01T00:00:00,2000-10-23T00:00:00,,
3930,1.0,Co-Leader of the Green Party,1105,2016-09-02T00:00:00,2018-09-15T00:00:00,,
3930,,Leader of the Green Party,1104,2008-09-05T00:00:00,2012-09-05T00:00:00,,
3938,1,Leader of the Independent Group for Change,1110,2019-07-05T00:00:00,2019-11-06T00:00:00,,
3938,1,Leader of Change UK - The Independent Group,1109,2019-06-04T00:00:00,2019-07-05T00:00:00,,
3987,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2018-11-15T00:00:00,,
3992,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2019-11-06T00:00:00,,
3996,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2018-11-13T00:00:00,,
4009,1,"Party Chair, Conservative Party",805,2018-01-08T00:00:00,2019-07-24T00:00:00,,
4018,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2019-05-24T00:00:00,,
4021,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2019-11-06T00:00:00,,
4024,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2019-11-06T00:00:00,,
4035,,Mayor of Liverpool City Region,1103,2017-05-08T00:00:00,,,
4097,1,Leader of the Conservative Party,787,2022-09-05T00:00:00,2022-10-24T00:00:00,,
4113,1,"Party Chair, Conservative Party",805,2022-10-25T00:00:00,2023-01-29T00:00:00,,
4139,1,"Party Chair, Labour Party",808,2017-06-14T00:00:00,2020-04-05T00:00:00,,
4148,2,Lord Speaker,1072,2021-05-01T00:00:00,,,
4148,2,Senior Deputy Speaker,1096,2016-09-01T00:00:00,2021-04-30T00:00:00,,
4149,1,First Minister of Northern Ireland,778,2007-05-08T00:00:00,2008-06-05T00:00:00,,
4149,1,Leader of the Democratic Unionist Party,788,1971-09-30T00:00:00,2008-05-31T00:00:00,,
4153,2,Deputy Chairman of Committees (Lords),1092,2021-06-10T00:00:00,,,
4154,1,"Party Chair, Conservative Party",805,1983-06-11T00:00:00,1985-09-02T00:00:00,,
4154,1,"Vice-Chair, Conservative Party",823,1972-07-01T00:00:00,1974-07-01T00:00:00,,
4158,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,2021-06-09T00:00:00,,
4158,2,Deputy Chairman of Committees (Lords),1092,2018-02-01T00:00:00,2021-06-09T00:00:00,,
4161,2,Senior Deputy Speaker,1096,2021-05-11T00:00:00,,,
4162,1.0,"Deputy Chair, Conservative Party",766,2006-07-01T00:00:00,2010-05-06T00:00:00,,
4162,,"Deputy Chair, Conservative Party",766,1994-07-01T00:00:00,1995-07-01T00:00:00,,
4174,2,Deputy Chairman of Committees (Lords),1092,2014-06-12T00:00:00,2018-03-05T00:00:00,,
4177,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,,,
4177,2,Deputy Chairman of Committees (Lords),1092,2017-11-06T00:00:00,,,
4179,2,Deputy Chairman of Committees (Lords),1092,2020-07-29T00:00:00,,,
4187,2,Convenor of the Lords Spiritual,1099,2015-05-18T00:00:00,2022-09-22T00:00:00,,
4193,2.0,"Party Chair, Conservative Party",805,2015-05-11T00:00:00,2016-07-14T00:00:00,,
4193,,"Co-Chair, Conservative Party",764,2010-05-12T00:00:00,2015-05-11T00:00:00,,
4202,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,,,
4202,2,Deputy Chairman of Committees (Lords),1092,2017-11-06T00:00:00,,,
4211,1,"Deputy Chair, Conservative Party",766,2004-12-01T00:00:00,2005-03-01T00:00:00,,
4214,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,,,
4214,2,Deputy Chairman of Committees (Lords),1092,2017-11-06T00:00:00,2023-06-12T00:00:00,,
4215,2,Deputy Chairman of Committees (Lords),1092,2021-05-20T00:00:00,,,
4241,2,"Acting Leader, Liberal Democrats",755,2019-12-13T00:00:00,2020-01-01T00:00:00,,
4241,2,"Party Chair, Liberal Democrats",1098,2015-01-01T00:00:00,2020-01-01T00:00:00,,
4247,2,Deputy Chairman of Committees (Lords),1092,2023-06-12T00:00:00,,,
4247,2,Deputy Chairman of Committees (Lords),1092,2019-10-03T00:00:00,2022-10-20T00:00:00,,
4248,2,Deputy Chairman of Committees (Lords),1092,2023-06-12T00:00:00,,,
4303,2,Deputy Chairman of Committees (Lords),1092,2022-05-19T00:00:00,,,
4308,2,Convenor of the Lords Spiritual,1099,2022-09-23T00:00:00,,,
4311,2,Deputy Chairman of Committees (Lords),1092,2022-10-20T00:00:00,,,
4354,2,Convenor of the Crossbench Peers,1076,2023-04-28T00:00:00,,,
4354,2,Deputy Chairman of Committees (Lords),1092,2020-01-09T00:00:00,,,
4354,2,Principal Deputy Chairman of Committees,955,2019-09-09T00:00:00,2021-04-29T00:00:00,,
4356,1,"Party Chair, Labour Party",808,2020-04-05T00:00:00,2021-05-09T00:00:00,,
4356,1,Deputy Leader of the Labour Party,770,2020-04-04T00:00:00,,,
4366,1,"Co-Chair, Conservative Party",764,2019-07-24T00:00:00,2020-02-13T00:00:00,,
4366,1,"Deputy Chair, Conservative Party",766,2018-01-08T00:00:00,2019-04-04T00:00:00,,
4369,1,"Vice-Chair, Conservative Party",823,2018-07-27T00:00:00,2019-01-15T00:00:00,,
4396,1,"Member, Labour Party National Executive Committee",803,2015-09-27T00:00:00,2019-11-06T00:00:00,,
4441,1,"Co-Chair, Conservative Party",764,2021-09-15T00:00:00,2022-06-24T00:00:00,,
4449,1,"Party Chair, Co-operative Party",806,2019-06-08T00:00:00,2020-12-12T00:00:00,,
4454,1,"Co-Chair, Conservative Party",764,2020-02-13T00:00:00,2021-09-15T00:00:00,,
4483,1,Leader of the Conservative Party,787,2022-10-24T00:00:00,,,
4492,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2018-07-10T00:00:00,,
4514,1,Leader of the Labour Party,789,2020-04-04T00:00:00,,,
4516,1,"Acting Leader, Change UK",1108,2019-04-18T00:00:00,2019-06-04T00:00:00,,
4527,1,"Deputy Chair, Conservative Party",766,2019-04-17T00:00:00,2019-09-10T00:00:00,,
4527,1,"Vice-Chair, Conservative Party",823,2018-07-27T00:00:00,2019-04-17T00:00:00,,
4566,2,Deputy Chairman of Committees (Lords),1092,2020-07-29T00:00:00,,,
4581,2,Deputy Chairman of Committees (Lords),1092,2020-07-29T00:00:00,2021-11-04T00:00:00,,
4597,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2019-07-27T00:00:00,,
4657,1,"Party Chair, Labour Party",808,2021-05-09T00:00:00,,,
4663,1,"Vice-Chair, Conservative Party",823,2018-01-08T00:00:00,2018-07-10T00:00:00,,
4686,2,Deputy Chairman of Committees (Lords),1092,2020-04-21T00:00:00,,,
4702,2,Deputy Chairman of Committees (Lords),1092,2020-04-21T00:00:00,2023-10-26T00:00:00,,
4706,2,Deputy Chairman of Committees (Lords),1092,2022-05-19T00:00:00,,,
4712,2,Lord Great Chamberlain,1082,2022-09-08T00:00:00,,,
4743,1,"Deputy Chair, Conservative Party",766,2023-02-07T00:00:00,,,
4769,1,"Deputy Leader, Liberal Democrats",772,2020-09-13T00:00:00,,,
4925,2,Deputy Chairman of Committees (Lords),1092,2023-11-15T00:00:00,,,
