memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
96,1.0,"Shadow Spokesperson (Business, Innovation and Skills)",9,2005-05-10T00:00:00,2007-12-20T00:00:00,"Department for Business, Innovation and Skills",https://www.gov.uk/government/organisations/department-for-business-innovation-skills
98,1.0,Shadow Secretary of State for Northern Ireland,873,2010-05-12T00:00:00,2011-10-07T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
99,1.0,Shadow Secretary of State,16,2005-05-10T00:00:00,2009-01-19T00:00:00,HM Official Opposition,
99,1.0,Shadow Secretary of State,16,2001-09-01T00:00:00,2002-06-13T00:00:00,HM Official Opposition,
99,1.0,Shadow Secretary of State,16,1998-01-01T00:00:00,2001-09-01T00:00:00,HM Official Opposition,
99,1.0,Opposition Deputy Chief Whip (Commons),8,1997-06-01T00:00:00,1998-01-01T00:00:00,Whips Office (Commons),
104,1.0,Shadow Minister (Home Affairs),966,2009-01-19T00:00:00,2010-05-06T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
104,1.0,Opposition Whip (Commons),10,2004-06-15T00:00:00,2009-01-19T00:00:00,Whips Office (Commons),
104,1.0,Shadow Minister (Trade and Industry),1046,2002-05-03T00:00:00,2003-07-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
104,1.0,Shadow Spokesperson (Northern Ireland),991,2001-09-18T00:00:00,2002-05-03T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
105,1.0,Shadow Chief Secretary to the Treasury,13,2007-07-03T00:00:00,2010-05-06T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
105,1.0,Shadow Secretary of State for Work and Pensions,866,2005-12-08T00:00:00,2007-07-03T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
105,1.0,Shadow Chief Secretary to the Treasury,13,2005-05-10T00:00:00,2005-12-08T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
105,1.0,Shadow Minister (Communities and Local Government),957,2002-05-10T00:00:00,2005-05-10T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
105,1.0,Shadow Spokesperson (Trade and Industry),1047,2001-09-10T00:00:00,2002-05-10T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
105,1.0,Shadow Spokesperson (Health),987,1998-06-10T00:00:00,2001-09-10T00:00:00,Department of Health,http://www.dh.gov.uk
111,1.0,Shadow Minister (Education) (Schools),892,2005-12-08T00:00:00,2010-05-06T00:00:00,Department for Education,http://www.education.gov.uk/
111,1.0,Shadow Minister (Education),960,2005-05-10T00:00:00,2005-12-08T00:00:00,Department for Education,http://www.education.gov.uk/
111,1.0,Shadow Spokesperson (Trade and Industry),1047,1999-06-01T00:00:00,2001-06-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
